time,loaded,inserted,running,waiting,ended,arrived,collisions,teleports,halting,stopped,meanWaitingTime,meanTravelTime,meanSpeed,meanSpeedRelative,discarded,duration
1919.0,706,706,25,0,681,681,0,0,7,0,0.12,71.71,5.8,0.42,0,0
1920.0,712,711,29,1,682,682,0,0,5,0,0.12,71.67,6.9,0.50,0,0
1921.0,712,712,30,0,682,682,0,0,4,0,0.12,71.67,7.34,0.53,0,0
1922.0,712,712,30,0,682,682,0,0,5,0,0.12,71.67,7.83,0.56,0,0
1923.0,712,712,30,0,682,682,0,0,4,0,0.12,71.67,8.09,0.58,0,0
1924.0,712,712,29,0,683,683,0,0,4,0,0.12,71.64,8.21,0.59,0,0
1925.0,712,712,29,0,683,683,0,0,4,0,0.12,71.64,8.58,0.62,0,0
1926.0,712,712,29,0,683,683,0,0,4,0,0.12,71.64,8.79,0.63,0,0
1927.0,712,712,29,0,683,683,0,0,4,0,0.12,71.64,9.04,0.65,0,0
1928.0,712,712,29,0,683,683,0,0,4,0,0.12,71.64,9.46,0.68,0,1
1929.0,712,712,29,0,683,683,0,0,4,0,0.12,71.64,9.49,0.68,0,0
1930.0,712,712,29,0,683,683,0,0,4,0,0.12,71.64,9.47,0.68,0,0
1931.0,712,712,29,0,683,683,0,0,4,0,0.12,71.64,9.44,0.68,0,0
1932.0,714,714,31,0,683,683,0,0,4,0,0.12,71.64,9.64,0.69,0,0
1933.0,714,714,30,0,684,684,0,0,6,0,0.12,71.61,9.52,0.69,0,0
1934.0,714,714,30,0,684,684,0,0,6,0,0.12,71.61,9.57,0.69,0,0
1935.0,716,716,32,0,684,684,0,0,6,0,0.12,71.61,9.9,0.71,0,0
1936.0,716,716,32,0,684,684,0,0,6,0,0.12,71.61,9.93,0.71,0,1
1937.0,716,716,31,0,685,685,0,0,6,0,0.12,71.57,9.74,0.70,0,0
1938.0,716,716,31,0,685,685,0,0,5,0,0.12,71.57,9.84,0.71,0,0
1939.0,716,716,30,0,686,686,0,0,5,0,0.12,71.55,9.98,0.72,0,0
1940.0,716,716,30,0,686,686,0,0,5,0,0.12,71.55,9.95,0.72,0,0
1941.0,716,716,30,0,686,686,0,0,5,0,0.12,71.55,9.8,0.71,0,0
1942.0,716,716,29,0,687,687,0,0,5,0,0.12,71.61,9.48,0.68,0,0
1943.0,716,716,28,0,688,688,0,0,5,0,0.12,71.67,9.11,0.66,0,0
1944.0,718,718,30,0,688,688,0,0,6,0,0.12,71.67,9.17,0.66,0,0
1945.0,718,718,30,0,688,688,0,0,6,0,0.12,71.67,8.83,0.64,0,1
1946.0,718,718,30,0,688,688,0,0,6,0,0.12,71.67,8.64,0.62,0,0
1947.0,718,718,30,0,688,688,0,0,8,0,0.12,71.67,8.42,0.61,0,0
1948.0,718,718,29,0,689,689,0,0,8,0,0.12,71.71,7.99,0.57,0,0
1949.0,718,718,29,0,689,689,0,0,9,0,0.12,71.71,8.04,0.58,0,0
1950.0,720,720,28,0,692,692,0,0,9,0,0.12,71.81,8.04,0.58,0,0
1951.0,720,720,27,0,693,693,0,0,10,0,0.12,71.84,7.83,0.56,0,0
1952.0,720,720,26,0,694,694,0,0,10,0,0.12,71.85,7.62,0.55,0,0
1953.0,720,720,25,0,695,695,0,0,7,0,0.12,71.86,7.6,0.55,0,1
1954.0,720,720,24,0,696,696,0,0,5,0,0.12,71.85,7.44,0.54,0,0
1955.0,720,720,22,0,698,698,0,0,3,0,0.12,71.81,6.98,0.50,0,0
1956.0,722,722,24,0,698,698,0,0,3,0,0.12,71.81,7.92,0.57,0,0
1957.0,722,722,23,0,699,699,0,0,3,0,0.12,71.80,7.51,0.54,0,0
1958.0,722,722,23,0,699,699,0,0,3,0,0.12,71.80,7.56,0.54,0,0
1959.0,722,722,22,0,700,700,0,0,3,0,0.12,71.77,7.58,0.55,0,0
1960.0,722,722,22,0,700,700,0,0,4,0,0.12,71.77,7.95,0.57,0,0
1961.0,722,722,22,0,700,700,0,0,5,0,0.12,71.77,7.95,0.57,0,1
1962.0,722,722,22,0,700,700,0,0,5,0,0.12,71.77,8.23,0.59,0,0
1963.0,722,722,21,0,701,701,0,0,5,0,0.12,71.81,8.19,0.59,0,0
1964.0,722,722,21,0,701,701,0,0,5,0,0.12,71.81,8.33,0.60,0,0
1965.0,724,724,23,0,701,701,0,0,5,0,0.12,71.81,8.99,0.65,0,0
1966.0,724,724,23,0,701,701,0,0,5,0,0.12,71.81,8.93,0.64,0,0
1967.0,724,724,22,0,702,702,0,0,5,0,0.12,71.78,8.6,0.62,0,0
1968.0,726,726,24,0,702,702,0,0,5,0,0.12,71.78,9.07,0.65,0,0
1969.0,726,726,24,0,702,702,0,0,5,0,0.12,71.78,9.1,0.65,0,0
1970.0,726,726,24,0,702,702,0,0,5,0,0.12,71.78,9.07,0.65,0,1
1971.0,726,726,24,0,702,702,0,0,5,0,0.12,71.78,8.92,0.64,0,0
1972.0,726,726,24,0,702,702,0,0,5,0,0.12,71.78,8.68,0.62,0,0
1973.0,726,726,24,0,702,702,0,0,6,0,0.12,71.78,8.74,0.63,0,0
1974.0,726,726,24,0,702,702,0,0,7,0,0.12,71.78,8.99,0.65,0,0
1975.0,726,726,24,0,702,702,0,0,7,0,0.12,71.78,9.03,0.65,0,0
1976.0,726,726,24,0,702,702,0,0,7,0,0.12,71.78,8.99,0.65,0,0
1977.0,726,726,24,0,702,702,0,0,7,0,0.12,71.78,8.77,0.63,0,0
1978.0,726,726,22,0,704,704,0,0,7,0,0.12,71.82,7.94,0.57,0,0
1979.0,726,726,21,0,705,705,0,0,7,0,0.12,71.83,7.42,0.53,0,0
1980.0,735,733,28,2,705,705,0,0,7,0,0.12,71.83,9.04,0.65,0,1
1981.0,735,734,29,1,705,705,0,0,7,0,0.12,71.83,9.07,0.65,0,0
1982.0,735,734,29,1,705,705,0,0,7,0,0.12,71.83,9.17,0.66,0,0
1983.0,735,735,28,0,707,707,0,0,7,0,0.13,71.84,9.13,0.66,0,0
1984.0,735,735,28,0,707,707,0,0,7,0,0.13,71.84,9.16,0.66,0,0
1985.0,735,735,27,0,708,708,0,0,7,0,0.13,71.83,9.03,0.65,0,0
1986.0,735,735,27,0,708,708,0,0,7,0,0.13,71.83,8.8,0.63,0,0
1987.0,735,735,27,0,708,708,0,0,8,0,0.13,71.83,8.51,0.61,0,0
1988.0,735,735,26,0,709,709,0,0,9,0,0.13,71.81,8.25,0.59,0,0
1989.0,735,735,26,0,709,709,0,0,9,0,0.13,71.81,8.17,0.59,0,1
1990.0,735,735,26,0,709,709,0,0,9,0,0.13,71.81,8.03,0.58,0,0
1991.0,735,735,25,0,710,710,0,0,9,0,0.13,71.81,7.62,0.55,0,0
1992.0,737,737,27,0,710,710,0,0,9,0,0.12,71.81,7.96,0.57,0,0
1993.0,737,737,25,0,712,712,0,0,9,0,0.12,71.76,7.6,0.55,0,0
1994.0,737,737,25,0,712,712,0,0,9,0,0.12,71.76,7.67,0.55,0,0
1995.0,739,739,26,0,713,713,0,0,9,0,0.12,71.73,8.06,0.58,0,0
1996.0,739,739,26,0,713,713,0,0,9,0,0.12,71.73,8.12,0.58,0,0
1997.0,739,739,26,0,713,713,0,0,9,0,0.12,71.73,8.26,0.59,0,1
1998.0,739,739,26,0,713,713,0,0,9,0,0.12,71.73,8.27,0.60,0,0
1999.0,739,739,26,0,713,713,0,0,9,0,0.12,71.73,7.94,0.57,0,0
2000.0,739,739,26,0,713,713,0,0,9,0,0.12,71.73,7.44,0.53,0,0
2001.0,739,739,26,0,713,713,0,0,9,0,0.12,71.73,6.69,0.48,0,0
2002.0,739,739,26,0,713,713,0,0,10,0,0.12,71.73,5.76,0.41,0,0
2003.0,739,739,26,0,713,713,0,0,11,0,0.12,71.73,5.16,0.37,0,0
2004.0,741,741,26,0,715,715,0,0,12,0,0.12,71.67,4.99,0.36,0,0
2005.0,741,741,26,0,715,715,0,0,14,0,0.12,71.67,5.27,0.38,0,0
2006.0,741,741,26,0,715,715,0,0,14,0,0.12,71.67,5.5,0.40,0,0
2007.0,741,741,26,0,715,715,0,0,11,0,0.12,71.67,5.88,0.42,0,0
2008.0,741,741,26,0,715,715,0,0,9,0,0.12,71.67,6.12,0.44,0,0
2009.0,741,741,26,0,715,715,0,0,7,0,0.12,71.67,6.49,0.47,0,0
2010.0,743,743,28,0,715,715,0,0,5,0,0.12,71.67,7.25,0.52,0,0
2011.0,743,743,28,0,715,715,0,0,3,0,0.12,71.67,7.75,0.56,0,0
2012.0,743,743,28,0,715,715,0,0,4,0,0.12,71.67,8.0,0.58,0,0
2013.0,743,743,28,0,715,715,0,0,3,0,0.12,71.67,8.25,0.59,0,1
2014.0,743,743,28,0,715,715,0,0,2,0,0.12,71.67,8.49,0.61,0,0
2015.0,743,743,28,0,715,715,0,0,2,0,0.12,71.67,8.87,0.64,0,0
2016.0,745,745,30,0,715,715,0,0,2,0,0.12,71.67,9.42,0.68,0,0
2017.0,745,745,29,0,716,716,0,0,4,0,0.12,71.63,9.63,0.69,0,0
2018.0,745,745,29,0,716,716,0,0,4,0,0.12,71.63,9.96,0.72,0,0
2019.0,745,745,28,0,717,717,0,0,4,0,0.12,71.61,10.07,0.72,0,0
2020.0,745,745,28,0,717,717,0,0,4,0,0.12,71.61,10.12,0.73,0,0
2021.0,745,745,28,0,717,717,0,0,4,0,0.12,71.61,10.01,0.72,0,0
2022.0,745,745,28,0,717,717,0,0,4,0,0.12,71.61,10.16,0.73,0,1
2023.0,745,745,28,0,717,717,0,0,4,0,0.12,71.61,10.29,0.74,0,0
2024.0,745,745,28,0,717,717,0,0,4,0,0.12,71.61,10.24,0.74,0,0
2025.0,747,747,30,0,717,717,0,0,4,0,0.12,71.61,10.25,0.74,0,0
2026.0,747,747,29,0,718,718,0,0,4,0,0.12,71.57,10.02,0.72,0,0
2027.0,747,747,29,0,718,718,0,0,4,0,0.12,71.57,9.77,0.70,0,0
2028.0,749,749,29,0,720,720,0,0,6,0,0.12,71.50,9.78,0.70,0,0
2029.0,749,749,29,0,720,720,0,0,6,0,0.12,71.50,9.86,0.71,0,0
2030.0,749,749,29,0,720,720,0,0,5,0,0.12,71.50,9.89,0.71,0,0
2031.0,749,749,29,0,720,720,0,0,5,0,0.12,71.50,9.84,0.71,0,1
2032.0,749,749,29,0,720,720,0,0,5,0,0.12,71.50,9.83,0.71,0,0
2033.0,749,749,29,0,720,720,0,0,5,0,0.12,71.50,9.79,0.70,0,0
2034.0,749,749,28,0,721,721,0,0,5,0,0.12,71.56,9.52,0.68,0,0
2035.0,749,749,26,0,723,723,0,0,6,0,0.12,71.68,9.28,0.67,0,0
2036.0,749,749,26,0,723,723,0,0,6,0,0.12,71.68,9.14,0.66,0,0
2037.0,749,749,25,0,724,724,0,0,7,0,0.12,71.72,8.73,0.63,0,0
2038.0,749,749,24,0,725,725,0,0,7,0,0.12,71.77,8.45,0.61,0,0
2039.0,749,749,23,0,726,726,0,0,7,0,0.12,71.79,8.05,0.58,0,0
2040.0,755,754,26,1,728,728,0,0,7,0,0.12,71.82,8.44,0.61,0,1
2041.0,755,755,27,0,728,728,0,0,9,0,0.12,71.82,8.41,0.60,0,0
2042.0,755,755,25,0,730,730,0,0,9,0,0.12,71.81,8.06,0.58,0,0
2043.0,755,755,25,0,730,730,0,0,6,0,0.12,71.81,8.46,0.61,0,0
2044.0,755,755,23,0,732,732,0,0,4,0,0.12,71.77,8.34,0.60,0,0
2045.0,755,755,23,0,732,732,0,0,2,0,0.12,71.77,8.81,0.63,0,1
2046.0,755,755,22,0,733,733,0,0,2,0,0.12,71.76,8.87,0.64,0,0
2047.0,755,755,22,0,733,733,0,0,2,0,0.12,71.76,8.88,0.64,0,0
2048.0,755,755,21,0,734,734,0,0,2,0,0.12,71.75,8.52,0.61,0,0
2049.0,755,755,21,0,734,734,0,0,3,0,0.12,71.75,8.86,0.64,0,0
2050.0,755,755,21,0,734,734,0,0,3,0,0.12,71.75,8.58,0.62,0,0
2051.0,755,755,20,0,735,735,0,0,4,0,0.12,71.73,8.42,0.61,0,0
2052.0,757,757,22,0,735,735,0,0,4,0,0.12,71.73,9.03,0.65,0,0
2053.0,757,757,22,0,735,735,0,0,4,0,0.12,71.73,9.1,0.65,0,0
2054.0,757,757,22,0,735,735,0,0,4,0,0.12,71.73,9.25,0.67,0,0
2055.0,759,759,23,0,736,736,0,0,4,0,0.12,71.74,9.43,0.68,0,0
2056.0,759,759,23,0,736,736,0,0,4,0,0.12,71.74,9.47,0.68,0,0
2057.0,759,759,23,0,736,736,0,0,4,0,0.12,71.74,9.84,0.71,0,0
2058.0,759,759,23,0,736,736,0,0,4,0,0.12,71.74,10.12,0.73,0,0
2059.0,759,759,23,0,736,736,0,0,4,0,0.12,71.74,10.2,0.73,0,0
2060.0,759,759,23,0,736,736,0,0,4,0,0.12,71.74,10.03,0.72,0,0
2061.0,759,759,23,0,736,736,0,0,4,0,0.12,71.74,9.34,0.67,0,0
2062.0,759,759,23,0,736,736,0,0,4,0,0.12,71.74,8.48,0.61,0,0
2063.0,759,759,23,0,736,736,0,0,5,0,0.12,71.74,8.16,0.59,0,0
2064.0,761,761,25,0,736,736,0,0,6,0,0.12,71.74,8.34,0.60,0,0
2065.0,761,761,25,0,736,736,0,0,6,0,0.12,71.74,8.6,0.62,0,1
2066.0,761,761,25,0,736,736,0,0,7,0,0.12,71.74,8.57,0.62,0,0
2067.0,761,761,25,0,736,736,0,0,7,0,0.12,71.74,8.69,0.63,0,0
2068.0,761,761,23,0,738,738,0,0,7,0,0.12,71.75,8.06,0.58,0,0
2069.0,761,761,23,0,738,738,0,0,7,0,0.12,71.75,8.29,0.60,0,0
2070.0,766,765,27,1,738,738,0,0,8,0,0.12,71.75,9.11,0.66,0,0
2071.0,766,765,27,1,738,738,0,0,8,0,0.12,71.75,8.95,0.64,0,0
2072.0,766,766,26,0,740,740,0,0,8,0,0.12,71.74,8.69,0.63,0,0
2073.0,766,766,26,0,740,740,0,0,8,0,0.12,71.74,8.61,0.62,0,1
2074.0,766,766,25,0,741,741,0,0,8,0,0.12,71.77,8.14,0.59,0,0
2075.0,766,766,25,0,741,741,0,0,8,0,0.12,71.77,7.45,0.54,0,0
2076.0,768,768,25,0,743,743,0,0,8,0,0.12,71.74,7.12,0.51,0,0
2077.0,768,768,25,0,743,743,0,0,8,0,0.12,71.74,6.83,0.49,0,0
2078.0,768,768,25,0,743,743,0,0,10,0,0.12,71.74,6.93,0.50,0,0
2079.0,768,768,25,0,743,743,0,0,10,0,0.12,71.74,7.14,0.51,0,0
2080.0,768,768,24,0,744,744,0,0,10,0,0.12,71.71,7.08,0.51,0,0
2081.0,768,768,24,0,744,744,0,0,10,0,0.12,71.71,7.15,0.51,0,0
2082.0,768,768,24,0,744,744,0,0,10,0,0.12,71.71,7.4,0.53,0,0
2083.0,768,768,24,0,744,744,0,0,10,0,0.12,71.71,7.35,0.53,0,0
2084.0,768,768,23,0,745,745,0,0,10,0,0.12,71.69,7.28,0.52,0,0
2085.0,770,770,25,0,745,745,0,0,10,0,0.12,71.69,7.59,0.55,0,0
2086.0,770,770,25,0,745,745,0,0,10,0,0.12,71.69,7.37,0.53,0,0
2087.0,770,770,25,0,745,745,0,0,10,0,0.12,71.69,7.12,0.51,0,0
2088.0,772,772,25,0,747,747,0,0,10,0,0.12,71.63,6.93,0.50,0,0
2089.0,772,772,25,0,747,747,0,0,10,0,0.12,71.63,6.8,0.49,0,0
2090.0,772,772,25,0,747,747,0,0,10,0,0.12,71.63,6.73,0.48,0,0
2091.0,772,772,25,0,747,747,0,0,10,0,0.12,71.63,6.47,0.47,0,0
2092.0,772,772,25,0,747,747,0,0,10,0,0.12,71.63,6.09,0.44,0,0
2093.0,772,772,25,0,747,747,0,0,11,0,0.12,71.63,5.71,0.41,0,0
2094.0,772,772,25,0,747,747,0,0,11,0,0.12,71.63,5.61,0.40,0,0
2095.0,772,772,25,0,747,747,0,0,13,0,0.12,71.63,5.46,0.39,0,0
2096.0,772,772,25,0,747,747,0,0,13,0,0.12,71.63,5.66,0.41,0,0
2097.0,772,772,25,0,747,747,0,0,11,0,0.12,71.63,5.65,0.41,0,0
2098.0,772,772,25,0,747,747,0,0,9,0,0.12,71.63,5.56,0.40,0,0
2099.0,772,772,25,0,747,747,0,0,7,0,0.12,71.63,5.41,0.39,0,0
2100.0,778,777,30,1,747,747,0,0,5,0,0.12,71.63,7.08,0.51,0,0
2101.0,778,778,30,0,748,748,0,0,4,0,0.12,71.59,7.32,0.53,0,0
2102.0,778,778,30,0,748,748,0,0,5,0,0.12,71.59,7.68,0.55,0,0
2103.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,8.1,0.58,0,0
2104.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,8.47,0.61,0,0
2105.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,8.89,0.64,0,1
2106.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,9.32,0.67,0,0
2107.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,9.53,0.69,0,0
2108.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,9.8,0.71,0,0
2109.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,10.01,0.72,0,0
2110.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,10.03,0.72,0,0
2111.0,778,778,29,0,749,749,0,0,4,0,0.12,71.57,9.79,0.70,0,0
2112.0,780,780,30,0,750,750,0,0,4,0,0.12,71.54,9.73,0.70,0,0
2113.0,780,780,30,0,750,750,0,0,6,0,0.12,71.54,9.75,0.70,0,0
2114.0,780,780,30,0,750,750,0,0,6,0,0.12,71.54,9.7,0.70,0,0
2115.0,782,782,31,0,751,751,0,0,6,0,0.12,71.51,9.93,0.71,0,0
2116.0,782,782,30,0,752,752,0,0,6,0,0.12,71.47,9.9,0.71,0,0
2117.0,782,782,30,0,752,752,0,0,6,0,0.12,71.47,9.89,0.71,0,0
2118.0,782,782,30,0,752,752,0,0,6,0,0.12,71.47,9.97,0.72,0,0
2119.0,782,782,30,0,752,752,0,0,6,0,0.12,71.47,10.19,0.73,0,0
2120.0,782,782,30,0,752,752,0,0,6,0,0.12,71.47,9.92,0.71,0,0
2121.0,782,782,30,0,752,752,0,0,5,0,0.12,71.47,9.51,0.68,0,0
2122.0,782,782,30,0,752,752,0,0,5,0,0.12,71.47,9.01,0.65,0,0
2123.0,782,782,29,0,753,753,0,0,6,0,0.12,71.53,8.23,0.59,0,1
2124.0,784,784,31,0,753,753,0,0,7,0,0.12,71.53,8.29,0.60,0,0
2125.0,784,784,31,0,753,753,0,0,7,0,0.12,71.53,8.01,0.58,0,0
2126.0,784,784,30,0,754,754,0,0,8,0,0.12,71.59,7.93,0.57,0,0
2127.0,784,784,29,0,755,755,0,0,10,0,0.12,71.63,7.96,0.57,0,0
2128.0,784,784,28,0,756,756,0,0,10,0,0.12,71.67,7.89,0.57,0,0
2129.0,784,784,27,0,757,757,0,0,10,0,0.12,71.69,7.74,0.56,0,0
2130.0,786,786,27,0,759,759,0,0,10,0,0.12,71.74,7.87,0.57,0,1
2131.0,786,786,27,0,759,759,0,0,10,0,0.12,71.74,7.83,0.56,0,0
2132.0,786,786,25,0,761,761,0,0,10,0,0.12,71.75,7.26,0.52,0,0
2133.0,786,786,24,0,762,762,0,0,7,0,0.12,71.74,7.13,0.51,0,0
2134.0,786,786,24,0,762,762,0,0,5,0,0.12,71.74,7.08,0.51,0,0
2135.0,786,786,23,0,763,763,0,0,3,0,0.12,71.71,6.89,0.50,0,0
2136.0,788,788,24,0,764,764,0,0,3,0,0.12,71.71,7.39,0.53,0,0
2137.0,788,788,24,0,764,764,0,0,3,0,0.12,71.71,7.38,0.53,0,0
2138.0,788,788,23,0,765,765,0,0,3,0,0.12,71.70,7.24,0.52,0,0
2139.0,788,788,23,0,765,765,0,0,4,0,0.12,71.70,7.6,0.55,0,0
2140.0,788,788,22,0,766,766,0,0,4,0,0.12,71.68,7.45,0.54,0,0
2141.0,788,788,22,0,766,766,0,0,5,0,0.12,71.68,7.62,0.55,0,0
2142.0,788,788,22,0,766,766,0,0,5,0,0.12,71.68,7.95,0.57,0,1
2143.0,788,788,22,0,766,766,0,0,5,0,0.12,71.68,8.06,0.58,0,0
2144.0,788,788,22,0,766,766,0,0,5,0,0.12,71.68,8.17,0.59,0,0
2145.0,790,790,24,0,766,766,0,0,5,0,0.12,71.68,8.74,0.63,0,0
2146.0,790,790,24,0,766,766,0,0,5,0,0.12,71.68,8.58,0.62,0,0
2147.0,790,790,24,0,766,766,0,0,5,0,0.12,71.68,8.72,0.63,0,0
2148.0,792,792,26,0,766,766,0,0,5,0,0.12,71.68,9.08,0.65,0,0
2149.0,792,792,26,0,766,766,0,0,5,0,0.12,71.68,9.14,0.66,0,0
2150.0,792,792,26,0,766,766,0,0,5,0,0.12,71.68,9.01,0.65,0,0
2151.0,792,792,25,0,767,767,0,0,5,0,0.12,71.73,8.76,0.63,0,0
2152.0,792,792,25,0,767,767,0,0,5,0,0.12,71.73,8.72,0.63,0,0
2153.0,792,792,24,0,768,768,0,0,6,0,0.12,71.70,8.89,0.64,0,0
2154.0,792,792,24,0,768,768,0,0,7,0,0.12,71.70,8.85,0.64,0,0
2155.0,792,792,24,0,768,768,0,0,7,0,0.12,71.70,9.06,0.65,0,0
2156.0,792,792,24,0,768,768,0,0,7,0,0.12,71.70,9.07,0.65,0,0
2157.0,792,792,24,0,768,768,0,0,7,0,0.12,71.70,8.96,0.64,0,0
2158.0,792,792,23,0,769,769,0,0,7,0,0.12,71.72,8.42,0.61,0,0
2159.0,792,792,21,0,771,771,0,0,7,0,0.12,71.75,7.69,0.55,0,0
2160.0,801,799,28,2,771,771,0,0,7,0,0.12,71.75,8.98,0.65,0,1
2161.0,801,800,29,1,771,771,0,0,7,0,0.12,71.75,9.0,0.65,0,0
2162.0,801,800,28,1,772,772,0,0,7,0,0.12,71.76,8.93,0.64,0,0
2163.0,801,801,29,0,772,772,0,0,7,0,0.12,71.76,9.08,0.65,0,0
2164.0,801,801,28,0,773,773,0,0,7,0,0.12,71.76,9.03,0.65,0,0
2165.0,801,801,28,0,773,773,0,0,7,0,0.12,71.76,9.02,0.65,0,0
2166.0,801,801,27,0,774,774,0,0,7,0,0.12,71.76,8.58,0.62,0,0
2167.0,801,801,27,0,774,774,0,0,7,0,0.12,71.76,8.45,0.61,0,1
2168.0,801,801,27,0,774,774,0,0,7,0,0.12,71.76,8.33,0.60,0,0
2169.0,801,801,27,0,774,774,0,0,9,0,0.12,71.76,8.16,0.59,0,0
2170.0,801,801,26,0,775,775,0,0,9,0,0.12,71.75,7.93,0.57,0,0
2171.0,801,801,25,0,776,776,0,0,9,0,0.12,71.74,7.47,0.54,0,0
2172.0,803,803,26,0,777,777,0,0,9,0,0.12,71.72,7.61,0.55,0,0
2173.0,803,803,26,0,777,777,0,0,9,0,0.12,71.72,7.67,0.55,0,0
2174.0,803,803,25,0,778,778,0,0,9,0,0.12,71.69,7.54,0.54,0,0
2175.0,805,805,26,0,779,779,0,0,9,0,0.12,71.67,7.88,0.57,0,1
2176.0,805,805,26,0,779,779,0,0,9,0,0.12,71.67,7.9,0.57,0,0
2177.0,805,805,26,0,779,779,0,0,9,0,0.12,71.67,8.15,0.59,0,0
2178.0,805,805,26,0,779,779,0,0,9,0,0.12,71.67,8.3,0.60,0,0
2179.0,805,805,26,0,779,779,0,0,9,0,0.12,71.67,8.04,0.58,0,0
2180.0,805,805,26,0,779,779,0,0,9,0,0.12,71.67,7.72,0.56,0,0
2181.0,805,805,26,0,779,779,0,0,9,0,0.12,71.67,7.12,0.51,0,0
2182.0,805,805,26,0,779,779,0,0,11,0,0.12,71.67,6.17,0.44,0,0
2183.0,805,805,26,0,779,779,0,0,11,0,0.12,71.67,5.58,0.40,0,0
2184.0,807,807,27,0,780,780,0,0,13,0,0.12,71.64,5.46,0.39,0,1
2185.0,807,807,26,0,781,781,0,0,13,0,0.12,71.61,4.94,0.36,0,0
2186.0,807,807,26,0,781,781,0,0,15,0,0.12,71.61,4.62,0.33,0,0
2187.0,807,807,26,0,781,781,0,0,12,0,0.12,71.61,4.74,0.34,0,0
2188.0,807,807,26,0,781,781,0,0,11,0,0.12,71.61,5.13,0.37,0,0
2189.0,807,807,26,0,781,781,0,0,9,0,0.12,71.61,5.3,0.38,0,0
2190.0,809,809,28,0,781,781,0,0,8,0,0.12,71.61,6.2,0.45,0,0
2191.0,809,809,28,0,781,781,0,0,6,0,0.12,71.61,6.58,0.47,0,1
2192.0,809,809,28,0,781,781,0,0,6,0,0.12,71.61,6.98,0.50,0,0
2193.0,809,809,28,0,781,781,0,0,5,0,0.12,71.61,7.04,0.51,0,0
2194.0,809,809,28,0,781,781,0,0,5,0,0.12,71.61,7.24,0.52,0,0
2195.0,809,809,28,0,781,781,0,0,4,0,0.12,71.61,7.58,0.55,0,0
2196.0,811,811,29,0,782,782,0,0,5,0,0.12,71.58,8.17,0.59,0,0
2197.0,811,811,28,0,783,783,0,0,6,0,0.12,71.55,8.34,0.60,0,0
2198.0,811,811,28,0,783,783,0,0,6,0,0.12,71.55,8.71,0.63,0,0
2199.0,811,811,28,0,783,783,0,0,6,0,0.12,71.55,8.96,0.64,0,0
2200.0,811,811,28,0,783,783,0,0,6,0,0.12,71.55,9.15,0.66,0,0
2201.0,811,811,28,0,783,783,0,0,6,0,0.12,71.55,9.07,0.65,0,0
2202.0,811,811,28,0,783,783,0,0,6,0,0.12,71.55,9.01,0.65,0,0
2203.0,811,811,28,0,783,783,0,0,6,0,0.12,71.55,9.02,0.65,0,0
2204.0,811,811,28,0,783,783,0,0,6,0,0.12,71.55,8.96,0.64,0,0
2205.0,813,813,30,0,783,783,0,0,6,0,0.12,71.55,9.1,0.65,0,0
2206.0,813,813,29,0,784,784,0,0,6,0,0.12,71.52,8.76,0.63,0,0
2207.0,813,813,29,0,784,784,0,0,6,0,0.12,71.52,8.76,0.63,0,0
2208.0,815,815,31,0,784,784,0,0,7,0,0.12,71.52,9.16,0.66,0,0
2209.0,815,815,31,0,784,784,0,0,7,0,0.12,71.52,9.12,0.66,0,0
2210.0,815,815,31,0,784,784,0,0,8,0,0.12,71.52,9.23,0.66,0,0
2211.0,815,815,31,0,784,784,0,0,7,0,0.12,71.52,9.42,0.68,0,0
2212.0,815,815,30,0,785,785,0,0,7,0,0.12,71.57,9.27,0.67,0,0
2213.0,815,815,29,0,786,786,0,0,7,0,0.12,71.62,9.08,0.65,0,0
2214.0,815,815,29,0,786,786,0,0,7,0,0.12,71.62,9.2,0.66,0,0
2215.0,815,815,28,0,787,787,0,0,7,0,0.12,71.67,8.82,0.63,0,0
2216.0,815,815,27,0,788,788,0,0,7,0,0.12,71.71,8.37,0.60,0,1
2217.0,815,815,26,0,789,789,0,0,7,0,0.12,71.75,8.32,0.60,0,0
2218.0,815,815,25,0,790,790,0,0,8,0,0.12,71.77,7.82,0.56,0,0
2219.0,815,815,23,0,792,792,0,0,8,0,0.12,71.80,7.22,0.52,0,0
2220.0,821,820,28,1,792,792,0,0,9,0,0.12,71.80,8.17,0.59,0,0
2221.0,821,821,28,0,793,793,0,0,9,0,0.12,71.78,8.06,0.58,0,0
2222.0,821,821,28,0,793,793,0,0,10,0,0.12,71.78,7.92,0.57,0,0
2223.0,821,821,27,0,794,794,0,0,7,0,0.12,71.79,7.89,0.57,0,1
2224.0,821,821,26,0,795,795,0,0,5,0,0.12,71.78,7.84,0.56,0,0
2225.0,821,821,26,0,795,795,0,0,3,0,0.12,71.78,8.15,0.59,0,0
2226.0,821,821,25,0,796,796,0,0,2,0,0.12,71.77,8.12,0.58,0,0
2227.0,821,821,25,0,796,796,0,0,2,0,0.12,71.77,7.93,0.57,0,0
